GEOID,County,PM2.5,Ozone,drinkw,pest,toxr,dieselpm,Traffic,Lead,cleanup,groundw,hazard,impwater,solidw,pollutionb,Asthma,lowbirth,cardiod,Education,lingisol,Poverty,Unemployment,houseburd,tpop,ageu10pop,age1064pop,age65pop,phisp,pwhite,pblack,pnative,pasian,urbid
6037139703,Los Angeles,11.88097157,0.059,726.64,5.53,862.1180115,0.044,186.8757681,52.09,0,0,0.17,0,0,37.32,41.28,4.55,8.47,4,3.3,17.1,4.2,Middle,2861,13.25,64,22.75,0.98,80.6,3.91,0,6.43,1
6001428400,Alameda,9.159193086,0.029,110.41,0,401.5420024,0.217,399.4979876,66.38,0.25,11.5,0.825,10,0,35.35,64.7,3.06,12.67,8.2,2.3,18.6,2.3,Middle,4568,12.92,71.54,15.54,17.56,39.71,10.75,0.46,25.35,0
6013333101,Contra Costa,8.776233438,0.042,255.47,0,720.4210002,0.205,912.3493918,46.96,12,1,0.02,2,0,31.2,50.13,3.6,12.08,8.6,2.9,17.8,4,Middle,4441,11.69,70.82,17.5,21.66,61.36,0,0.2,12.93,0
6001435200,Alameda,8.587521643,0.036,193.94,0.05,403.3246765,0.131,2145.700092,52.45,0,5,0.02,1,0,28.4,51.71,6.76,10.41,10.3,5.2,11.9,0.6,Middle,4659,11.57,71.54,16.89,27.39,22.41,19.77,0.24,23.78,0
6111008800,Ventura,8.849395541,0.041,663.74,0.35,573.2306518,0.107,493.8112731,33.94,0.1,2.5,0.055,0,0,27.61,32.55,5.57,8.99,23.7,8.6,32.3,4.8,Low,5582,10.21,78.25,11.54,72.54,16.36,0.66,0.16,7.24,1
6073019405,San Diego,9.003391838,0.044,305.29,0.08,33.87626583,0.164,1257.685684,39.13,0,10,0.11,4,0,32.28,29.71,5.06,9.84,15.7,1.8,33.3,3.8,Middle,3994,15.77,79.19,5.03,64.02,29.57,2.73,0,1.58,0
6085502910,Santa Clara,8.159472133,0.041,291.53,0,108.0927353,0.218,2130.711365,26.44,0,3.25,0.545,4,0,30.99,38.77,4.4,11.12,8.8,13.8,16.8,4.1,Middle,3733,13.31,72.11,14.57,25.42,49.58,2.09,1.58,15.8,1
6037267100,Los Angeles,11.816624,0.048,440.64,0,1616.322672,0.448,1564.764647,49.39,0.5,9.25,0.345,0,0,46.24,19.12,3.54,8.4,5.2,10.2,15.7,5.4,Middle,6649,10.6,73.51,15.88,6.5,64.39,3.44,0,18.84,1
6073020109,San Diego,8.158526351,0.048,342.91,0,18.94813347,0.064,531.0245524,48.64,0,5,0.03,12,0,26.2,28.9,4.36,10.22,32.7,10.2,31.6,6.7,Middle,5405,12.27,78.65,9.08,60.17,25.33,0.56,0,11.4,0
6001450752,Alameda,8.258547231,0.043,361.69,6.33,215.168335,0.052,1269.289801,4.62,0,22.5,0.37,2,2,36.3,31.81,8.71,9.33,3.2,8,3.6,2.4,Low,7343,15.84,77.23,6.93,7.39,20.7,4.63,0.08,62.94,0
6059052525,Orange,11.55796378,0.05,411.38,0,1801.369995,0.215,1845.458622,29.33,0.7,0,0.57,0,0,40.65,15.58,4.75,7.91,2.8,12.8,20.4,3.9,Middle,19462,14.88,72.67,12.45,9.5,32.58,0.81,0,51.93,1
6037461200,Los Angeles,11.56015307,0.06,670.79,0,1133.652669,0.086,328.9083234,65.44,6,6,0.06,0,0,40,35.23,5.31,8.38,6.7,2.2,16.2,3.9,Low,4535,7.96,70.47,21.57,17.11,62.82,11.25,0.18,5.03,0
6085505500,Santa Clara,8.397497432,0.039,430.43,0,203.9410044,0.249,895.1530184,58.99,4.5,39.25,0.35,2,0,39.5,26.78,5.08,10.22,6.7,4.9,10.9,3.3,Middle,4365,14.3,71.94,13.77,24.58,40.78,5.09,0,21.58,1
6075011000,San Francisco,8.714174551,0.029,258.79,0,400.231664,0.978,735.8974225,51.57,0,3.25,1.89,10,0,37.05,40.8,3.83,7.73,14.3,12.5,17,4,Low,5127,3.24,84.49,12.27,6.14,51.57,2.09,0,40.2,1
6001450101,Alameda,8.56400338,0.042,372.67,0,232.6153259,0.672,1991.363712,8.32,4.2,10.55,0.2,0,0.5,35.64,32.04,6.68,9.14,3.6,9.8,8.8,3,Low,5750,17.91,77.9,4.19,8.07,31.95,4.43,0.38,47.39,0
6085510801,Santa Clara,8.364358978,0.036,366.64,0,125.284668,0.355,1752.468687,42.44,16.75,91,1.205,2,0,44.24,52.06,3.91,9.4,2.3,10.3,10.5,2.5,Low,5954,9.22,67.97,22.81,1.86,49.7,1.34,0,42.07,0
6097151000,Sonoma,7.642655416,0.033,363.97,2.19,53.6436666,0.038,1463.147035,43.34,0,11.5,0.18,5,2,33.64,45.5,3.4,14.6,8.8,4.1,26.1,3.7,Low,3968,6.25,73.14,20.61,14.62,81.5,0,0,2.75,0
6111002700,Ventura,8.952728574,0.043,558.7,1648.93,87.0106659,0.089,863.3801416,65.1,0,13.5,0.465,1,0,42.36,40.5,2.55,8.93,5,2.2,25.1,2,High,4398,10.6,67.83,21.58,29.99,61.71,0,0.39,3.91,1
6067001500,Sacramento,9.03931351,0.046,265.26,0,154.6113383,0.3,1153.228022,56.61,5,31.85,1.15,5,0.9,47.05,48.24,3.96,11.69,2.9,0.8,7.6,3.8,Low,4723,9.44,68.35,22.21,9.78,76.18,2.14,0,6.39,1
6037901007,Los Angeles,7.182323796,0.062,465.43,0,3356.600688,0.014,473.6545227,39.54,1,0,0.15,0,0,27.84,55.82,6.12,12.84,11.1,1.1,15.6,3.6,Low,2094,20.68,67.57,11.75,29.85,54.63,2.63,1.24,4.44,0
6071010021,San Bernardino,8.881584165,0.066,249.88,0,137.7086372,0.01,246.3795797,31.19,0,0,0.25,0,0,19.94,67.1,4.02,28.23,16,2.5,31.7,13,Middle,6713,12.42,73.71,13.87,48.88,46.7,1.85,0.09,2.49,0
6033000502,Lake,4.522131605,0.037,392.65,0.27,0,0.069,152.2237579,33.4,12,0,0,2,2,22.07,85.65,5.65,13.15,6.6,0,53.2,2.5,High,2446,10.18,71.22,18.6,11.32,79.76,1.59,0,0.16,2
6029003808,Kern,15.4450087,0.064,654.83,0,278.2410024,0.137,957.6049952,16.11,0,0,0.72,0,0,39.81,28.55,4.56,11.47,7.5,3.2,21.4,4.1,Low,4495,16.28,74.93,8.79,31.28,47.88,5.09,0,8.16,1
6067009108,Sacramento,8.915535969,0.047,469.9,0,170.8606669,0.06,399.3128503,48.84,0,0,0.25,5,0.2,28.64,73.13,5.17,14.29,4.6,2.9,21.7,1.6,Low,3937,13.54,68.05,18.42,21.39,58.14,3.38,0.61,7.98,0
6005000102,Amador,5.344423725,0.052,453.51,0,2.289563367,0.015,120.6640974,20.73,0,2,0.55,0,2,21.81,63.97,3.95,15.79,7.9,0,46.5,15.8,Middle,1982,7.82,64.78,27.4,8.53,80.78,0.3,0.55,3.53,2
